lead,length,model,region,subset,gcm_accuracy,obs_accuracy,gcm_acc_low,gcm_acc_high
0,36,GISS-E2-1-G,southern_ocean,all,0.4702376110312384,0.4362562534961706,0.4525634109329265,0.48607433662819677
0,36,GISS-E2-1-G,southern_ocean,top40,0.5777631802889125,0.506168659956569,0.5458155438721465,0.607299095557221
0,36,GISS-E2-1-G,southern_ocean,top20,0.6365007702964024,0.5447808042347221,0.5981343790473007,0.6841400510267365
0,36,GISS-E2-1-G,north_atlantic,all,0.48063061585724814,0.4336322896048457,0.45341637085736863,0.5032965900474126
0,36,GISS-E2-1-G,north_atlantic,top40,0.5889942809480546,0.5246730233378117,0.5400987830921756,0.6265317352150994
0,36,GISS-E2-1-G,north_atlantic,top20,0.6496951833006428,0.5793344408864826,0.5969736171636668,0.702532881504716
0,36,GISS-E2-1-G,tropical_atlantic,all,0.4592102627265319,0.40148591897359465,0.4333374474680394,0.48761339864041814
0,36,GISS-E2-1-G,tropical_atlantic,top40,0.5468894400746797,0.4557692131103291,0.5197544437773709,0.5836544211513516
0,36,GISS-E2-1-G,tropical_atlantic,top20,0.5905093253493847,0.4945359941594017,0.5527124378423858,0.6116085425413811
0,36,GISS-E2-1-G,west_indian,all,0.5339944573510726,0.3613834937573004,0.5158258249500406,0.5681082179563952
0,36,GISS-E2-1-G,west_indian,top40,0.673544337779387,0.40899065470683976,0.6425545183365445,0.6945144216798315
0,36,GISS-E2-1-G,west_indian,top20,0.7273195138725426,0.45178881710346025,0.6686404032398114,0.7603740726069027
0,36,IPSL-CM6A-LR,global,all,0.4190109053379883,0.4034803588410945,0.4043491642441923,0.44304231006570266
0,36,IPSL-CM6A-LR,global,top40,0.48479428601230845,0.4646834296318198,0.45498656364720524,0.5301264488836827
0,36,IPSL-CM6A-LR,global,top20,0.5256852255741081,0.5072606549942624,0.48300949189936765,0.5849654177967611
0,36,IPSL-CM6A-LR,north_pacific,all,0.429780184652141,0.4193347366061595,0.41296713996606277,0.4636199990351591
0,36,IPSL-CM6A-LR,north_pacific,top40,0.5020272513983894,0.4973235405796185,0.48227805733216944,0.5520915226455994
0,36,IPSL-CM6A-LR,north_pacific,top20,0.5448182304720252,0.5627079595900741,0.5146093606598086,0.6010018015194819
0,36,IPSL-CM6A-LR,tropical_pacific,all,0.42532899759683557,0.4067463259751503,0.39316930192808164,0.4530239103653682
0,36,IPSL-CM6A-LR,tropical_pacific,top40,0.49844463499595093,0.47957936100503473,0.4501167273094778,0.54404041035603
0,36,IPSL-CM6A-LR,tropical_pacific,top20,0.5458441315658888,0.5443394921409874,0.48618599243956406,0.6056234442740377
0,36,IPSL-CM6A-LR,southern_ocean,all,0.42505818892429365,0.40318694423065227,0.3965610741087347,0.477043553948316
0,36,IPSL-CM6A-LR,southern_ocean,top40,0.49349831709862013,0.4617211435849346,0.4328770504584381,0.5811738276670332
0,36,IPSL-CM6A-LR,southern_ocean,top20,0.5322637343507965,0.49897782217339576,0.4538535523191729,0.6319011398464679
0,36,IPSL-CM6A-LR,north_atlantic,all,0.5033529067973828,0.5021038702535303,0.46160341805892774,0.5414688543067819
0,36,IPSL-CM6A-LR,north_atlantic,top40,0.6187815375256649,0.5983436919869447,0.5628091409000677,0.6762699776132722
0,36,IPSL-CM6A-LR,north_atlantic,top20,0.6793859969873305,0.6346201767568015,0.616570172110146,0.7402988742562254
0,36,IPSL-CM6A-LR,tropical_atlantic,all,0.43881258149122565,0.4626677122146877,0.40191151216770366,0.5003294511390292
0,36,IPSL-CM6A-LR,tropical_atlantic,top40,0.526570007844997,0.572668826032564,0.47680856713391107,0.6330051323663293
0,36,IPSL-CM6A-LR,tropical_atlantic,top20,0.5885605506428726,0.6218194842335866,0.5434706802557602,0.7061137446143413
0,36,IPSL-CM6A-LR,west_indian,all,0.43450260625681986,0.36637063799023845,0.3902706026174495,0.49755700763079463
0,36,IPSL-CM6A-LR,west_indian,top40,0.5085320735542753,0.4139116940865728,0.4220104552787703,0.6210251532626773
0,36,IPSL-CM6A-LR,west_indian,top20,0.5509048752194678,0.45486232367547447,0.4154613626976179,0.6976860944020721
0,36,MIROC-ES2L,global,all,0.4687810492449388,0.3932400456250298,0.4535307709362681,0.4770670803715125
0,36,MIROC-ES2L,global,top40,0.5681530677312108,0.44425488453918094,0.5438098580138461,0.5784663189849022
0,36,MIROC-ES2L,global,top20,0.6254266661299661,0.47892101648635543,0.597270899658201,0.6400694705258289
0,36,MIROC-ES2L,north_pacific,all,0.4791554610555252,0.38576769456540005,0.46898422954444574,0.49408070597707604
0,36,MIROC-ES2L,north_pacific,top40,0.5850071075209854,0.4294099421302771,0.5687925579935028,0.6086358132853099
0,36,MIROC-ES2L,north_pacific,top20,0.6453544297570187,0.46658815647575724,0.6241739074443717,0.6721540756339615
0,36,MIROC-ES2L,tropical_pacific,all,0.5167557019811252,0.3917685107556356,0.48782213974852284,0.5474079581597787
0,36,MIROC-ES2L,tropical_pacific,top40,0.6446103378674531,0.4321927967052961,0.6085698815231266,0.6942370775665402
0,36,MIROC-ES2L,tropical_pacific,top20,0.7215138747966795,0.46202140931181274,0.6849465969120505,0.7845525520157626
0,36,MIROC-ES2L,southern_ocean,all,0.46499759652720896,0.4339221917443206,0.450049105350183,0.482142834558621
0,36,MIROC-ES2L,southern_ocean,top40,0.5638561666834817,0.5116642312446055,0.5321487868652388,0.5941968136458237
0,36,MIROC-ES2L,southern_ocean,top20,0.6178309218257412,0.5545113707364742,0.5796040712712478,0.651320614551979
0,36,MIROC-ES2L,north_atlantic,all,0.4654423044621221,0.4502168391050656,0.4462826684389079,0.4898707705420374
0,36,MIROC-ES2L,north_atlantic,top40,0.559120111112837,0.5437424841031756,0.532856572593558,0.5899841970838405
0,36,MIROC-ES2L,north_atlantic,top20,0.6097769801266818,0.5986765774450153,0.5749980509273548,0.6438575701679731
0,36,MIROC-ES2L,tropical_atlantic,all,0.4364126119777132,0.401710727534428,0.42990767793172274,0.44518581294466447
0,36,MIROC-ES2L,tropical_atlantic,top40,0.5128823869219905,0.4598348236163898,0.4986000965151539,0.5356864532272947
0,36,MIROC-ES2L,tropical_atlantic,top20,0.5580297573309899,0.49303976869220417,0.536149005673461,0.5983629306591074
0,36,MIROC-ES2L,west_indian,all,0.5388866711653867,0.36744652895161933,0.5073983396248134,0.5533288039089108
0,36,MIROC-ES2L,west_indian,top40,0.6759646268476065,0.41910552967580117,0.6222934950777763,0.7103278403595413
0,36,MIROC-ES2L,west_indian,top20,0.7432388046906254,0.49235409305002786,0.6851713626763106,0.7737407887976838
0,36,MIROC6,global,all,0.4706398884714514,0.39588776733189496,0.4561394144913838,0.4905201608756821
0,36,MIROC6,global,top40,0.5714209040248013,0.44804037144070324,0.5501124283808736,0.5998984072907478
0,36,MIROC6,global,top20,0.6331979255275362,0.4838841204760542,0.6038611671357316,0.6651330000135531
0,36,MIROC6,north_pacific,all,0.4671579965465028,0.4107226682798567,0.4574729575740155,0.48242862093828043
0,36,MIROC6,north_pacific,top40,0.5678974386365306,0.47024580037137165,0.5493737459729894,0.5906161303842422
0,36,MIROC6,north_pacific,top20,0.6351414885781,0.5211344470905664,0.5991874324030342,0.6632134484790173
0,36,MIROC6,tropical_pacific,all,0.5325556697768761,0.4018067204394212,0.48833968243733783,0.5607252266490286
0,36,MIROC6,tropical_pacific,top40,0.6699788360637491,0.46305735855042984,0.6145500184682365,0.7033864989776065
0,36,MIROC6,tropical_pacific,top20,0.751922399821912,0.5091856701360965,0.7012990016400944,0.7955735802928074
0,36,MIROC6,southern_ocean,all,0.46245009555583855,0.404514062579676,0.44844671622365945,0.4792838123388771
0,36,MIROC6,southern_ocean,top40,0.5636177286025765,0.4581286767138511,0.5407603004206246,0.592300095129085
0,36,MIROC6,southern_ocean,top20,0.6224465680686478,0.4900687564590859,0.5894986725224395,0.6675459034184884
0,36,MIROC6,north_atlantic,all,0.4922137752338619,0.46823468147865954,0.4798295558258332,0.5088519168915618
0,36,MIROC6,north_atlantic,top40,0.6089948800437093,0.5481525036391073,0.592478048024787,0.6399190109084527
0,36,MIROC6,north_atlantic,top20,0.6764928586255303,0.5620597330437602,0.6578062863931783,0.7138989814650877
0,36,MIROC6,tropical_atlantic,all,0.4672793159597994,0.4199233920466634,0.4555672257064595,0.48280781807266376
0,36,MIROC6,tropical_atlantic,top40,0.5617086196794772,0.49597266633382914,0.5461764821709137,0.5828901634075719
0,36,MIROC6,tropical_atlantic,top20,0.6157388746233027,0.5400768818789801,0.5964511638428966,0.6405052990573192
0,36,MIROC6,west_indian,all,0.5542052574199485,0.3855746008358521,0.5241342061824894,0.6043225805073199
0,36,MIROC6,west_indian,top40,0.7007567453437986,0.4550377495371254,0.650844805558076,0.7575896395303443
0,36,MIROC6,west_indian,top20,0.7735442976776159,0.5468582266012156,0.6919255612637826,0.8370610470197486
0,36,MPI-ESM1-2-LR,global,all,0.43224425164611363,0.39685523975953163,0.4269514434924165,0.4392419731097339
0,36,MPI-ESM1-2-LR,global,top40,0.5089208445102188,0.4506870897117551,0.5027297494931641,0.5218493213093711
0,36,MPI-ESM1-2-LR,global,top20,0.5492670272922839,0.4883998410528735,0.5398746200410128,0.5651961882127533
0,36,MPI-ESM1-2-LR,north_pacific,all,0.451451248167453,0.3908512629629604,0.44056908464620453,0.4684993064977276
0,36,MPI-ESM1-2-LR,north_pacific,top40,0.544326156451404,0.44310588841251436,0.5255226373610571,0.5763096087169356
0,36,MPI-ESM1-2-LR,north_pacific,top20,0.5931396171072364,0.4883410334926731,0.5656084131820261,0.6413101578335705
0,36,MPI-ESM1-2-LR,tropical_pacific,all,0.46180742951193443,0.4101867647134923,0.4508188944052274,0.4871698743673817
0,36,MPI-ESM1-2-LR,tropical_pacific,top40,0.5617381032783587,0.48139947554104073,0.5421679477925083,0.5841916772109303
0,36,MPI-ESM1-2-LR,tropical_pacific,top20,0.6064898853283308,0.5238417182418583,0.5658622995404781,0.6501337105939685
0,36,MPI-ESM1-2-LR,southern_ocean,all,0.4299625933638819,0.41511137436803835,0.41646327162738,0.43989262831920706
0,36,MPI-ESM1-2-LR,southern_ocean,top40,0.5047586091775981,0.47305993472770147,0.48337034102301135,0.5195986429031869
0,36,MPI-ESM1-2-LR,southern_ocean,top20,0.5462323941353089,0.5070708658790591,0.5239766570871606,0.5595037323019783
0,36,MPI-ESM1-2-LR,north_atlantic,all,0.4791489294794837,0.478382418904182,0.44717832150113795,0.5138304627681691
0,36,MPI-ESM1-2-LR,north_atlantic,top40,0.5823966264224728,0.5738807638029385,0.5351541070255407,0.6394667913724066
0,36,MPI-ESM1-2-LR,north_atlantic,top20,0.6358386527332647,0.6099897590578249,0.5813370977888525,0.6990267003766767
0,36,MPI-ESM1-2-LR,tropical_atlantic,all,0.42547759706414867,0.43010672025477564,0.4154977825225428,0.43799561616138405
0,36,MPI-ESM1-2-LR,tropical_atlantic,top40,0.4969627122098784,0.5083471121911134,0.48055358124464315,0.5231535795845174
0,36,MPI-ESM1-2-LR,tropical_atlantic,top20,0.527649136146942,0.5730926879771615,0.5001811406701011,0.5677004753144704
0,36,MPI-ESM1-2-LR,west_indian,all,0.4638326948955022,0.3913957107576956,0.4331327322602195,0.49795747493057213
0,36,MPI-ESM1-2-LR,west_indian,top40,0.5713405403375688,0.4587141585604875,0.5262177721162589,0.6130799630634006
0,36,MPI-ESM1-2-LR,west_indian,top20,0.631312718036156,0.5206246961884502,0.5756959492039572,0.6742333508420805
0,36,NorCPM1,global,all,0.4270276162003775,0.3981408421134253,0.4194420987180167,0.43369306242096917
0,36,NorCPM1,global,top40,0.5030028036773889,0.45465386747879166,0.48683168407120786,0.5134766398615911
0,36,NorCPM1,global,top20,0.5499515699844035,0.49131114349925586,0.5244834590112822,0.5616734180740445
0,36,NorCPM1,north_pacific,all,0.44669128433007793,0.39638893217772736,0.4354975534342221,0.45880252877888517
0,36,NorCPM1,north_pacific,top40,0.5426651864310084,0.45990856306122807,0.5220968388596315,0.5598144617132104
0,36,NorCPM1,north_pacific,top20,0.6067964207416636,0.5081645606708134,0.5798766086276906,0.6273174669797028
0,36,NorCPM1,tropical_pacific,all,0.4258601823681962,0.394965483220289,0.40326062796110385,0.44711218435945616
0,36,NorCPM1,tropical_pacific,top40,0.5060901951199699,0.4597253806569815,0.45715574587891067,0.5490532965575541
0,36,NorCPM1,tropical_pacific,top20,0.5584118921921638,0.5054884837389998,0.4801227077991212,0.6322906706617468
0,36,NorCPM1,southern_ocean,all,0.47630936558403425,0.4346499786960063,0.46421817013170635,0.48468943030492573
0,36,NorCPM1,southern_ocean,top40,0.5862713272752258,0.508836534584181,0.563792981106767,0.5999098559520997
0,36,NorCPM1,southern_ocean,top20,0.6463566675754794,0.544018294207202,0.6176497100857592,0.6638711800780982
0,36,NorCPM1,north_atlantic,all,0.44521647431403444,0.44793033903897267,0.4292566854155554,0.47547680036818296
0,36,NorCPM1,north_atlantic,top40,0.5262995498036662,0.5385009182489139,0.5057184468743029,0.5612990398871414
0,36,NorCPM1,north_atlantic,top20,0.5750287152306182,0.5768956235021598,0.5491580821623053,0.606929712875177
0,36,NorCPM1,tropical_atlantic,all,0.42550011183265024,0.41766542313587973,0.4011201370858908,0.45140105098673566
0,36,NorCPM1,tropical_atlantic,top40,0.4984475216390306,0.4912956062644823,0.4587034190746301,0.5454219939399061
0,36,NorCPM1,tropical_atlantic,top20,0.5437321265005408,0.5374031436102202,0.4960716182345843,0.5966311231464562
0,36,NorCPM1,west_indian,all,0.4066328869537393,0.3761170060639146,0.3957678937120275,0.41866486003509945
0,36,NorCPM1,west_indian,top40,0.47093147753303877,0.4344853471720344,0.44692033237775064,0.49533253337507305
0,36,NorCPM1,west_indian,top20,0.5091428905548276,0.4928335407662332,0.4812764302543327,0.5497072029600274
0,60,ACCESS-ESM1-5,global,all,0.409540319127284,0.38976125683693486,0.39616558403654706,0.42073102670079554
0,60,ACCESS-ESM1-5,global,top40,0.46440665921782304,0.44173544045228114,0.44410368374543396,0.4826449998075152
0,60,ACCESS-ESM1-5,global,top20,0.4959557003856369,0.4818896033970293,0.47145492543862977,0.5179928940430529
0,60,ACCESS-ESM1-5,north_pacific,all,0.41645143027645365,0.4070158325671246,0.41143486398158635,0.424697345356147
0,60,ACCESS-ESM1-5,north_pacific,top40,0.4778787234083025,0.4815910299908114,0.4741896938038722,0.4858767417155171
0,60,ACCESS-ESM1-5,north_pacific,top20,0.5169592847224888,0.5514282284470359,0.5050148634245559,0.5283755472736605
0,60,ACCESS-ESM1-5,tropical_pacific,all,0.4285078693821543,0.4164139868091874,0.41068768628878805,0.44934582037020093
0,60,ACCESS-ESM1-5,tropical_pacific,top40,0.495719890210241,0.4977618471151114,0.46767529323477774,0.5176061347105466
0,60,ACCESS-ESM1-5,tropical_pacific,top20,0.5342226615683181,0.5653473651671593,0.5037568143966601,0.5508030727299271
0,60,ACCESS-ESM1-5,southern_ocean,all,0.4235586667358472,0.39855250686677374,0.38654048442303207,0.4622287427357125
0,60,ACCESS-ESM1-5,southern_ocean,top40,0.48433114987933906,0.45184277347992774,0.4199776570601463,0.5648697967910216
0,60,ACCESS-ESM1-5,southern_ocean,top20,0.5139732650280957,0.4803348936876548,0.43214796661293026,0.6283640915782678
0,60,ACCESS-ESM1-5,north_atlantic,all,0.46623981982878454,0.44667872465221226,0.43300592396918086,0.49342127892347454
0,60,ACCESS-ESM1-5,north_atlantic,top40,0.5641746169328454,0.5144797614770832,0.5204543436655771,0.6083452650919385
0,60,ACCESS-ESM1-5,north_atlantic,top20,0.6293951195840788,0.5423522870881574,0.5710303945672311,0.6765843070323134
0,60,ACCESS-ESM1-5,tropical_atlantic,all,0.4081486822843955,0.41404528626970705,0.3653576374108635,0.4351520368682179
0,60,ACCESS-ESM1-5,tropical_atlantic,top40,0.4609946088146743,0.4797300340905766,0.38930773770544563,0.5064054593101026
0,60,ACCESS-ESM1-5,tropical_atlantic,top20,0.48879351200793975,0.522930617226653,0.41370892937085496,0.5372474234012374
0,60,ACCESS-ESM1-5,west_indian,all,0.4192595243432521,0.3354898437575423,0.391885960445625,0.43959633887800426
0,60,ACCESS-ESM1-5,west_indian,top40,0.4753127329169963,0.37993259242032146,0.4428253414977576,0.511325763073881
0,60,ACCESS-ESM1-5,west_indian,top20,0.5020004978243031,0.4442989171429188,0.47357195196118185,0.5426380775549752
0,60,CanESM5,global,all,0.4165643400187095,0.39068850334046334,0.41366667308139893,0.42075892761586997
0,60,CanESM5,global,top40,0.4752399969285021,0.4387063231033166,0.46952186071542323,0.48228628739222346
0,60,CanESM5,global,top20,0.5073670795917776,0.4715661749903173,0.4975718170182858,0.5148540187105624
0,60,CanESM5,north_pacific,all,0.4088174257280569,0.40784373455624573,0.38670827507109334,0.4203456723443716
0,60,CanESM5,north_pacific,top40,0.464617814130161,0.477818530061008,0.43496040120073093,0.4793944687961253
0,60,CanESM5,north_pacific,top20,0.4971846583140018,0.5348168364547276,0.4561989726100294,0.5195813794900125
0,60,CanESM5,tropical_pacific,all,0.3948408291478337,0.4031431358888075,0.3829395910163734,0.41045879535830804
0,60,CanESM5,tropical_pacific,top40,0.44659998615396024,0.4683978717594135,0.42305746302081226,0.4711808290258688
0,60,CanESM5,tropical_pacific,top20,0.47472825831387333,0.5160497824553042,0.43486469963677454,0.5234292585778738
0,60,CanESM5,southern_ocean,all,0.5313857014971246,0.41487814134569206,0.5069996514534224,0.5539516391110954
0,60,CanESM5,southern_ocean,top40,0.6520520332894443,0.47443943914042785,0.6193994369053537,0.67787410364935
0,60,CanESM5,southern_ocean,top20,0.7114659035922637,0.5126738201947156,0.67369934959924,0.7485425397827188
0,60,CanESM5,north_atlantic,all,0.42750593264644693,0.43900402199441346,0.40709322220175553,0.4426179792742608
0,60,CanESM5,north_atlantic,top40,0.4995050026857203,0.5025383700147912,0.45278615492464336,0.5443769181141932
0,60,CanESM5,north_atlantic,top20,0.5385031568920006,0.5112911172739448,0.4706875939717343,0.6012114263828245
0,60,CanESM5,tropical_atlantic,all,0.3945340356754737,0.4205239342166178,0.3771301889909813,0.4126491720743993
0,60,CanESM5,tropical_atlantic,top40,0.4408710622740675,0.49123191773640706,0.40646480402273655,0.4742626108681441
0,60,CanESM5,tropical_atlantic,top20,0.47070700720764946,0.5311952333677424,0.4183481986178765,0.5213652899422577
0,60,CanESM5,west_indian,all,0.3878364234543667,0.32974023102318617,0.38351769926252155,0.3953221874335657
0,60,CanESM5,west_indian,top40,0.42315131557287133,0.3563933068452284,0.4110507641908455,0.43705866933589416
0,60,CanESM5,west_indian,top20,0.44163958749870014,0.3872192060592069,0.43429511791901315,0.45153773747362014
0,60,CNRM-CM6-1,global,all,0.4190057366650213,0.39325053762198064,0.39368851561997237,0.4461328135283322
0,60,CNRM-CM6-1,global,top40,0.47411932080560093,0.44189518409472767,0.444393589831857,0.5105535440846426
0,60,CNRM-CM6-1,global,top20,0.5053286163857836,0.47482672671635934,0.47125054110499714,0.5372000305455553
0,60,CNRM-CM6-1,north_pacific,all,0.4576678863614313,0.42779230584860584,0.40601266772747746,0.5107782758887472
0,60,CNRM-CM6-1,north_pacific,top40,0.541405401769197,0.5061903935597514,0.4639061678332867,0.6132009106239787
0,60,CNRM-CM6-1,north_pacific,top20,0.5859999099843967,0.5666671045127342,0.48920478401600276,0.6614181767925187
0,60,CNRM-CM6-1,tropical_pacific,all,0.4125552324967213,0.3988310112299041,0.38493902576046746,0.4402238675776543
0,60,CNRM-CM6-1,tropical_pacific,top40,0.47534163768400184,0.4669292241384167,0.4472534622082741,0.5207561095247948
0,60,CNRM-CM6-1,tropical_pacific,top20,0.5145218857177827,0.5207946918125004,0.4652036272432431,0.5586748113832982
0,60,CNRM-CM6-1,southern_ocean,all,0.379223773323187,0.3825330194319803,0.3741065507479276,0.3872190224155373
0,60,CNRM-CM6-1,southern_ocean,top40,0.410372739530444,0.41958087325648674,0.3953095510407776,0.4249751559744332
0,60,CNRM-CM6-1,southern_ocean,top20,0.4244527592327566,0.44144188113071414,0.39224374547275187,0.4426600278914531
0,60,CNRM-CM6-1,north_atlantic,all,0.6357398828510016,0.4797947824639842,0.5420316846091607,0.7202594305595266
0,60,CNRM-CM6-1,north_atlantic,top40,0.762609275136692,0.554611895760666,0.6806642489739154,0.8428442906777469
0,60,CNRM-CM6-1,north_atlantic,top20,0.8248151300008173,0.5897002678774719,0.7890061763460956,0.8629311518238287
0,60,CNRM-CM6-1,tropical_atlantic,all,0.4917421919505001,0.47365650938130166,0.42821481746655954,0.5731272135256178
0,60,CNRM-CM6-1,tropical_atlantic,top40,0.5790441323050963,0.5642836127015379,0.5088572514935141,0.6822984963588634
0,60,CNRM-CM6-1,tropical_atlantic,top20,0.6282021182386164,0.6002385513634976,0.5399371163629236,0.7492838732943771
0,60,CNRM-CM6-1,west_indian,all,0.4170916817851912,0.3393833889213898,0.37532517951373534,0.4601088762214805
0,60,CNRM-CM6-1,west_indian,top40,0.48111596530310796,0.36376731879206786,0.42428456785307656,0.550097029145007
0,60,CNRM-CM6-1,west_indian,top20,0.523823473930662,0.3881227900545051,0.4692024398606965,0.5873759573783313
0,60,GISS-E2-1-G,global,all,0.41380770183800536,0.3885724193874259,0.40939885457164593,0.41961069951638236
0,60,GISS-E2-1-G,global,top40,0.4742531012322054,0.4337346128475523,0.4670930135292077,0.4834514857155571
0,60,GISS-E2-1-G,global,top20,0.5100554269203286,0.4636046151954207,0.49749838517441775,0.5217273253682816
0,60,GISS-E2-1-G,north_pacific,all,0.4024106905071735,0.39178292097339895,0.38280735259114024,0.4228890799524953
0,60,GISS-E2-1-G,north_pacific,top40,0.45184434441541155,0.45283329745037965,0.4127158625560014,0.4804149990057043
0,60,GISS-E2-1-G,north_pacific,top20,0.47611370238977024,0.5082942237893027,0.4235982661758761,0.5052627624449645
0,60,GISS-E2-1-G,tropical_pacific,all,0.4274201474707945,0.4120923709879004,0.4078725021129139,0.44806635382962656
0,60,GISS-E2-1-G,tropical_pacific,top40,0.4975261489363896,0.47459194977366426,0.47382766338238,0.5291600386564995
0,60,GISS-E2-1-G,tropical_pacific,top20,0.5438957983286286,0.5225974902473292,0.5249044841477309,0.5720087170386222
0,60,GISS-E2-1-G,southern_ocean,all,0.45048187451593247,0.4287055808383498,0.41696724832503845,0.4806365548605707
0,60,GISS-E2-1-G,southern_ocean,top40,0.5441988639608726,0.4927409752151792,0.4860371283122869,0.5918145837547448
